sep=;



Timestamp;Logging:Logging.WindSpeed;Logging:Logging.YawLeft;Logging:Logging.YawRight;Logging:Logging.Move;Logging:Logging.YawBrakeReleased;Logging:Logging.HydPumpRunning;Logging:Logging.MotorBrakeReleased;Logging:Logging.YawBrakeRelease;Logging:Logging.MotorBrakesRelease;Logging:Logging.StatusID;Logging:Logging.AxisData[0].ErrorNumber;Logging:Logging.AxisData[0].ErrorNumberCoupling;Logging:Logging.AxisData[0].ErrorNumberTension;Logging:Logging.AxisData[0].ActualTorque;Logging:Logging.AxisData[0].ActualAxisCurrent;Logging:Logging.AxisData[0].ActualAxisVelocity;Logging:Logging.AxisData[0].ContTotalPowerServo;Logging:Logging.AxisData[0].OutputPowerServo;Logging:Logging.AxisData[0].UDCBusAct;Logging:Logging.AxisData[1].ErrorNumber;Logging:Logging.AxisData[1].ErrorNumberCoupling;Logging:Logging.AxisData[1].ErrorNumberTension;Logging:Logging.AxisData[1].ActualTorque;Logging:Logging.AxisData[1].ActualAxisCurrent;Logging:Logging.AxisData[1].ActualAxisVelocity;Logging:Logging.AxisData[1].ContTotalPowerServo;Logging:Logging.AxisData[1].OutputPowerServo;Logging:Logging.AxisData[1].UDCBusAct;Logging:Logging.AxisData[2].ErrorNumber;Logging:Logging.AxisData[2].ErrorNumberCoupling;Logging:Logging.AxisData[2].ErrorNumberTension;Logging:Logging.AxisData[2].ActualTorque;Logging:Logging.AxisData[2].ActualAxisCurrent;Logging:Logging.AxisData[2].ActualAxisVelocity;Logging:Logging.AxisData[2].ContTotalPowerServo;Logging:Logging.AxisData[2].OutputPowerServo;Logging:Logging.AxisData[2].UDCBusAct;Logging:Logging.AxisData[3].ErrorNumber;Logging:Logging.AxisData[3].ErrorNumberCoupling;Logging:Logging.AxisData[3].ErrorNumberTension;Logging:Logging.AxisData[3].ActualTorque;Logging:Logging.AxisData[3].ActualAxisCurrent;Logging:Logging.AxisData[3].ActualAxisVelocity;Logging:Logging.AxisData[3].ContTotalPowerServo;Logging:Logging.AxisData[3].OutputPowerServo;Logging:Logging.AxisData[3].UDCBusAct;Logging:Logging.AxisData[4].ErrorNumber;Logging:Logging.AxisData[4].ErrorNumberCoupling;Logging:Logging.AxisData[4].ErrorNumberTension;Logging:Logging.AxisData[4].ActualTorque;Logging:Logging.AxisData[4].ActualAxisCurrent;Logging:Logging.AxisData[4].ActualAxisVelocity;Logging:Logging.AxisData[4].ContTotalPowerServo;Logging:Logging.AxisData[4].OutputPowerServo;Logging:Logging.AxisData[4].UDCBusAct;
2019 12 10 15:09:31:363;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,8;-3,1;-15,6;18,4;1446,3;513,1;0;0;0;5,5;1,8;-15,8;6,9;-598,5;508,5;0;0;0;-10,4;-2,9;-15,7;16,5;1330,4;509;0;0;0;-10,4;-2,9;-15,7;16,6;1383,8;509,9;0;0;0;2,3;0,4;-15,6;2,4;-228,1;512,6;
2019 12 10 15:09:31:383;5;0;1;1;1;0;1;1;1;0;0;0;0;-11,4;-3,2;-15,4;18,4;1426,2;512;0;0;0;3,1;1,1;-15,6;6,9;-418,4;507,7;0;0;0;-9,5;-2,5;-15,7;16,5;1233,1;509,1;0;0;0;-9,8;-2,8;-15,8;16,6;1313;509,7;0;0;0;1,2;0,2;-15,6;2,4;-116,4;513,4;
2019 12 10 15:09:31:403;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,8;-3,3;-15,6;18,4;1389,1;514;0;0;0;5,4;1,6;-15,9;6,9;-621,7;509,7;0;0;0;-9,7;-2,7;-15,7;16,5;1245;509,1;0;0;0;-10,3;-2,9;-15,8;16,6;1373,9;510;0;0;0;1,1;0,3;-15,4;2,4;-55,8;513,4;
2019 12 10 15:09:31:423;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-2,9;-15,7;18,4;1445,8;513,9;0;0;0;4,6;1,5;-16,1;6,9;-545,5;508,5;0;0;0;-9,9;-2,9;-15,6;16,5;1307,8;507,9;0;0;0;-10,1;-3,1;-15,6;16,6;1329,9;508,8;0;0;0;0,7;0,3;-15,6;2,4;-32;511,7;
2019 12 10 15:09:31:443;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,8;-2,9;-15,6;18,4;1491,9;514,6;0;0;0;3,5;1,1;-15,5;6,9;-403,1;509,6;0;0;0;-9,2;-2,9;-15,7;16,5;1249,6;507;0;0;0;-9,6;-3;-15,9;16,6;1296,1;508,9;0;0;0;0,8;0,2;-15,7;2,4;-47,4;512,9;
2019 12 10 15:09:31:463;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,4;-3,2;-15,8;18,4;1416;515;0;0;0;6;1,3;-15,7;6,9;-678,6;509,8;0;0;0;-10,3;-3;-15,7;16,5;1363,6;508,5;0;0;0;-10,1;-3,1;-15,6;16,6;1349,1;510,4;0;0;0;0,9;0,4;-15,6;2,4;-33,1;513,1;
2019 12 10 15:09:31:483;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,8;-3,1;-15,9;18,4;1298,5;514,4;0;0;0;4,7;0,7;-15,6;6,9;-564,2;509,5;0;0;0;-9,3;-2,8;-15,8;16,5;1265,6;508;0;0;0;-10;-3;-15,7;16,6;1326,1;509,6;0;0;0;1,1;0,3;-15,6;2,4;-93,7;510,9;
2019 12 10 15:09:31:503;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,2;-15,9;18,4;1342,6;514,8;0;0;0;4,6;1,4;-15,7;6,9;-528,3;509,5;0;0;0;-9,4;-2,9;-15,7;16,5;1223,3;508,3;0;0;0;-10;-2,9;-15,6;16,6;1281,8;509,6;0;0;0;1,3;0,5;-15,6;2,4;-39,6;512,8;
2019 12 10 15:09:31:523;5;0;1;1;1;0;1;1;1;0;0;0;0;-11,4;-3,2;-15;18,4;1473;514,7;0;0;0;6,6;2,1;-15,8;6,9;-777,1;509,6;0;0;0;-9,7;-2,9;-15,6;16,5;1259,8;508;0;0;0;-10;-2,9;-15,6;16,6;1290,3;509,2;0;0;0;1,4;0,5;-15,9;2,4;-95,6;512,4;
2019 12 10 15:09:31:543;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,4;-3,2;-15,6;18,4;1353,7;513,8;0;0;0;4,1;0,9;-15,1;6,9;-509;509,6;0;0;0;-9,3;-2,5;-15,7;16,5;1217;508,1;0;0;0;-10,2;-2,7;-15,6;16,6;1296,4;509,3;0;0;0;1,1;0,2;-15,9;2,4;-85,5;512,2;
2019 12 10 15:09:31:563;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,8;-3,3;-15,6;18,4;1421,1;513,3;0;0;0;4,3;1,8;-15,7;6,9;-451,6;509,1;0;0;0;-9,9;-2,9;-15,5;16,5;1244,9;507,9;0;0;0;-10,3;-2,8;-15,7;16,6;1294,8;509,3;0;0;0;1,4;0,2;-15,9;2,4;-146,9;513,2;
2019 12 10 15:09:31:583;5;0;1;1;1;0;1;1;1;0;0;0;0;-11,1;-3,1;-15,6;18,4;1469,6;513,4;0;0;0;4,1;1,6;-16,1;6,9;-472,1;509,8;0;0;0;-9,6;-2,8;-15,9;16,5;1303,7;508,4;0;0;0;-10,1;-2,8;-15,7;16,6;1349,8;509,3;0;0;0;1,5;0,2;-15,8;2,4;-136,6;511,5;
2019 12 10 15:09:31:603;5;0;1;1;1;0;1;1;1;0;0;0;0;-11;-2,9;-15,5;18,4;1487,7;514;0;0;0;3,1;1,1;-15,5;6,9;-358,7;507,7;0;0;0;-9,1;-2,6;-15,8;16,5;1232,3;508,8;0;0;0;-9,7;-3;-15,8;16,6;1305,2;507,6;0;0;0;0,5;0,2;-15,6;2,4;18,7;513,2;
2019 12 10 15:09:31:623;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,3;-3,1;-15,6;18,4;1384,4;513,3;0;0;0;6;1,2;-16;6,9;-685;508;0;0;0;-10,3;-2,9;-15,6;16,5;1350;509,6;0;0;0;-10,3;-3,1;-15,9;16,6;1347,9;507,6;0;0;0;1,1;0,2;-15,6;2,4;-57,2;513,4;
2019 12 10 15:09:31:643;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,9;-3,1;-15,8;18,4;1396,7;513,6;0;0;0;4,4;0,9;-15,7;6,9;-476,3;507,7;0;0;0;-9,7;-2,8;-15,9;16,5;1332,5;509,2;0;0;0;-9,9;-3;-15,6;16,6;1336,3;508,5;0;0;0;0,8;0,1;-15,9;2,4;-34,8;513,4;
2019 12 10 15:09:31:663;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,6;-3;-15,9;18,4;1409,1;514,3;0;0;0;3,8;1,3;-15,6;6,9;-404,4;507,3;0;0;0;-8,6;-2,8;-15,8;16,5;1215,5;509,6;0;0;0;-9,7;-3;-15,8;16,6;1321,8;508,3;0;0;0;1,2;0,3;-15,7;2,4;-70,2;513,6;
2019 12 10 15:09:31:683;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,4;-3,2;-15,5;18,4;1346,5;514,8;0;0;0;6,7;1,7;-15,5;6,9;-818,4;509,4;0;0;0;-10,2;-3;-15,5;16,5;1312,3;509,9;0;0;0;-10,5;-3,1;-15,6;16,6;1293,8;507,7;0;0;0;1,1;0,3;-15,6;2,4;-60,7;512,6;
2019 12 10 15:09:31:703;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,3;-3,1;-15,9;18,4;1330;513,8;0;0;0;4,5;0,8;-15,5;6,9;-626,4;509,4;0;0;0;-9;-2,7;-15,6;16,5;1165,1;509,8;0;0;0;-9,6;-2,8;-15,6;16,6;1239,6;508,3;0;0;0;1,2;0,4;-15,7;2,4;-96,4;513,6;
2019 12 10 15:09:31:723;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,2;-3,2;-15,8;18,4;1351;512,2;0;0;0;4,4;1,6;-15,9;6,9;-447,6;509,5;0;0;0;-9,3;-2,6;-15,5;16,5;1198,2;509,5;0;0;0;-10,4;-2,8;-15,7;16,6;1320,9;508,2;0;0;0;1,7;0,4;-15,6;2,4;-98,4;513,3;
2019 12 10 15:09:31:743;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,9;-3;-15,5;18,4;1410,9;512,3;0;0;0;3,8;1,8;-15,7;6,9;-393,1;509,7;0;0;0;-9,6;-2,8;-15,5;16,5;1278,6;508,8;0;0;0;-10,4;-3;-15,7;16,6;1315,1;507,9;0;0;0;1,6;0,3;-15,9;2,4;-137,5;513,5;
2019 12 10 15:09:31:763;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,9;-3,2;-15,5;18,4;1404,3;512,8;0;0;0;3,6;1,2;-15,5;6,9;-451,1;509,9;0;0;0;-9,3;-2,5;-15,6;16,5;1193,4;509;0;0;0;-9,9;-2,9;-15,7;16,6;1321,8;508,3;0;0;0;1,3;0,2;-15,6;2,4;-117,1;513,3;
2019 12 10 15:09:31:783;5;0;1;1;1;0;1;1;1;0;0;0;0;-11,2;-3,1;-15,6;18,4;1527,5;514,4;0;0;0;5,7;1,6;-16,2;6,9;-638,9;509,8;0;0;0;-10,1;-2,8;-15,6;16,5;1332,2;509,4;0;0;0;-10;-3;-15,7;16,6;1331;509,4;0;0;0;1,1;0,2;-15,5;2,4;-74,5;513;
2019 12 10 15:09:31:803;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,3;-2,8;-15,6;18,4;1472,4;513,2;0;0;0;4,8;1,5;-15,6;6,9;-569;507,9;0;0;0;-9,5;-2,7;-15,9;16,5;1330,8;509,9;0;0;0;-10,2;-3;-15,8;16,6;1386,4;509,7;0;0;0;1,5;0,2;-15,6;2,4;-123,3;510,8;
2019 12 10 15:09:31:823;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,6;-3,1;-15,7;18,4;1435,9;512,9;0;0;0;3,9;1,3;-15,6;6,9;-429,8;509,7;0;0;0;-9,4;-2,8;-15,9;16,5;1293,3;509,7;0;0;0;-9,8;-3,1;-15,8;16,6;1308,6;510;0;0;0;0,5;0,3;-15,5;2,4;35,3;512,4;
2019 12 10 15:09:31:843;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,6;-3,2;-16,1;18,4;1363,3;513,4;0;0;0;6,2;1,4;-15,9;6,9;-645,1;509;0;0;0;-9,5;-2,9;-15,7;16,5;1272,7;509;0;0;0;-9,9;-3;-15,7;16,6;1337;509,8;0;0;0;0,8;0,3;-15,5;2,4;11,3;512;
2019 12 10 15:09:31:863;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,8;-3;-16;18,4;1274,1;513,2;0;0;0;4,3;0,9;-15,9;6,9;-573,8;509,9;0;0;0;-8,7;-2,6;-15,6;16,5;1155,4;508,8;0;0;0;-10;-2,9;-15,6;16,6;1280;509,8;0;0;0;0,9;0,3;-15,5;2,4;-73,5;512,2;
2019 12 10 15:09:31:883;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,2;-3;-15,6;18,4;1340,5;512,8;0;0;0;4,6;1,7;-15,5;6,9;-527,3;509,4;0;0;0;-9,4;-2,9;-15,6;16,5;1159,2;509,2;0;0;0;-10;-2,9;-15,6;16,6;1278,2;509,9;0;0;0;1,5;0,4;-15,7;2,4;-106,2;513,1;
2019 12 10 15:09:31:903;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-3,4;-15,4;18,4;1326;513,7;0;0;0;6,2;1,8;-15,4;6,9;-767,9;508,2;0;0;0;-9,2;-2,8;-15,6;16,5;1217,6;508,5;0;0;0;-10,3;-2,8;-15,4;16,6;1313,2;509,8;0;0;0;2;0,4;-15,6;2,4;-169,9;512,4;
2019 12 10 15:09:31:923;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,6;-3,3;-15,6;18,4;1326,3;514,3;0;0;0;3,4;1,1;-15;6,9;-404,2;508,3;0;0;0;-8,7;-2,6;-15,6;16,5;1144,9;507,2;0;0;0;-9,9;-2,8;-15,8;16,6;1283,7;508,7;0;0;0;0,9;0,3;-15,6;2,4;-59,2;513,5;
2019 12 10 15:09:31:943;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,1;-15,7;18,4;1448,1;514,4;0;0;0;5;1,7;-15,9;6,9;-474,1;507,4;0;0;0;-10,2;-2,8;-15,5;16,5;1296,5;508;0;0;0;-10,5;-2,9;-15,7;16,6;1345,6;508,5;0;0;0;1,8;0,2;-15,7;2,4;-113,5;513,8;
2019 12 10 15:09:31:963;5;0;1;1;1;0;1;1;1;0;0;0;0;-11;-3;-15,6;18,4;1512,6;514,6;0;0;0;3,7;1,3;-15,7;6,9;-456,8;507,8;0;0;0;-9,9;-2,6;-15,6;16,5;1317,9;507,6;0;0;0;-10,1;-2,8;-15,7;16,6;1332,6;508,9;0;0;0;1,2;0,2;-15,7;2,4;-84,8;513,8;
2019 12 10 15:09:31:983;5;0;1;1;1;0;1;1;1;0;0;0;0;-11;-3,1;-15,6;18,4;1501,6;514,7;0;0;0;4,2;1,2;-15,5;6,9;-492,5;509,1;0;0;0;-6,6;-2,4;-15,8;16,5;1005,5;508,1;0;0;0;-10,2;-2,9;-15,7;16,6;1375,7;510,1;0;0;0;0,7;0,3;-15,3;2,4;-17,4;514;
2019 12 10 15:09:32:003;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,2;-3;-15,6;18,4;1355,5;515;0;0;0;6,5;1,6;-16,1;6,9;-727,6;508,8;0;0;0;-10,7;-3,2;-15,5;16,5;1394,5;508,1;0;0;0;-10,2;-3,1;-15,6;16,6;1403,7;510,2;0;0;0;1;0,2;-15,7;2,4;-74,7;513,1;
2019 12 10 15:09:32:023;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,9;-2,7;-16,1;18,4;1346,6;514,8;0;0;0;4,5;0,9;-16,2;6,9;-482,4;509,9;0;0;0;-9,1;-2,8;-15,8;16,5;1261,2;509,3;0;0;0;-9,6;-2,9;-15,7;16,6;1303,9;509,8;0;0;0;0,9;0,2;-15,6;2,4;-60,2;513,2;
2019 12 10 15:09:32:043;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,1;-3,1;-15,7;18,4;1382,3;514,6;0;0;0;4,8;1,5;-15,5;6,9;-540,5;509,7;0;0;0;-9;-2,7;-15,6;16,5;1189,1;508,4;0;0;0;-10;-3;-15,6;16,6;1269,9;509,1;0;0;0;0,9;0,5;-15,7;2,4;27,7;513,9;
2019 12 10 15:09:32:063;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,5;-3,2;-15,9;18,4;1231;513,5;0;0;0;5,2;1,1;-15,3;6,9;-650,4;509,6;0;0;0;-9,1;-2,9;-15,6;16,5;1242,3;508,4;0;0;0;-10,1;-3;-15,6;16,6;1303,7;509,2;0;0;0;1,3;0,4;-15,6;2,4;-76,4;513,7;
2019 12 10 15:09:32:083;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,8;-3,1;-15,9;18,4;1308,1;514,6;0;0;0;3,8;1,1;-15,3;6,9;-485,7;509,1;0;0;0;-8,8;-2,7;-15,6;16,5;1166;508,7;0;0;0;-9,9;-2,9;-15,8;16,6;1279,3;508,5;0;0;0;1,3;0,3;-15,6;2,4;-110,5;514,1;
2019 12 10 15:09:32:103;5;0;1;1;1;0;1;1;1;0;0;0;0;-11,3;-3;-15,7;18,4;1492,1;514,5;0;0;0;5,8;2;-16,1;6,9;-631,1;509,4;0;0;0;-9,9;-2,8;-15,6;16,5;1218,3;509,6;0;0;0;-10,1;-3;-15,6;16,6;1318;507,5;0;0;0;1,8;0,4;-15,7;2,4;-148,2;513,3;
2019 12 10 15:09:32:123;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,9;-3;-15,6;18,4;1389,8;513,8;0;0;0;4,5;1,5;-16;6,9;-544,6;509,3;0;0;0;-8,8;-2,6;-15,6;16,5;1002,1;509,4;0;0;0;-10,8;-2,9;-15,7;16,6;1411,9;507,9;0;0;0;1,5;0,2;-15,8;2,4;-130,6;511,5;
2019 12 10 15:09:32:143;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,2;-15,6;18,4;1399,6;513,7;0;0;0;4;1,3;-15,6;6,9;-484,1;509;0;0;0;-10,3;-2,9;-15,8;16,5;1286,9;509,6;0;0;0;-10,4;-3;-15,9;16,6;1368,6;508,5;0;0;0;0,8;0,3;-15,6;2,4;-42;512,2;
2019 12 10 15:09:32:163;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,1;-3,1;-15,6;18,4;1358,8;514,2;0;0;0;5,2;1,8;-15,9;6,9;-555,5;509,6;0;0;0;-10;-2,8;-15,7;16,5;1331,6;509,6;0;0;0;-10,7;-3;-15,8;16,6;1426,2;508,5;0;0;0;1,2;0,1;-15,6;2,4;-73,3;511,9;
2019 12 10 15:09:32:183;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,1;-2,8;-15,6;18,4;1413,4;514,3;0;0;0;3;1,2;-15,6;6,9;-341,6;507,9;0;0;0;-9,1;-2,5;-15,8;16,5;1277,8;509,3;0;0;0;-10;-3;-15,6;16,6;1373,3;507,6;0;0;0;0,8;0,2;-15,6;2,4;-56,4;512,2;
2019 12 10 15:09:32:203;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,4;-3,1;-15,9;18,4;1392,8;514,3;0;0;0;4,9;1,1;-15,5;6,9;-548;507,2;0;0;0;-9,2;-2,8;-15,7;16,5;1231,7;509,4;0;0;0;-10;-3;-15,6;16,6;1313,8;508,4;0;0;0;0,7;0,3;-15,6;2,4;-31,2;512,9;
2019 12 10 15:09:32:223;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,7;-3,4;-16;18,4;1307,4;512,4;0;0;0;6,2;1,1;-15,5;6,9;-728,3;508,3;0;0;0;-9,3;-2,9;-15,6;16,5;1297,1;508,5;0;0;0;-10,1;-3;-15,5;16,6;1331,3;508,3;0;0;0;1,3;0,3;-15,6;2,4;-101,1;512,8;
2019 12 10 15:09:32:243;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,7;-2,9;-15,9;18,4;1283,4;512,1;0;0;0;3,8;0,9;-15,7;6,9;-465,3;507,7;0;0;0;-8,4;-2,8;-15,7;16,5;1168;508,4;0;0;0;-9,7;-3;-15,6;16,6;1260,9;508;0;0;0;1;0,3;-15,6;2,4;-56;513,1;
2019 12 10 15:09:32:263;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,9;-3,1;-15,6;18,4;1445,7;513,2;0;0;0;6,3;2,2;-15,7;6,9;-689,1;508,5;0;0;0;-9,9;-2,9;-15,6;16,5;1276,4;508,8;0;0;0;-10,2;-3,1;-15,7;16,6;1304,8;508,8;0;0;0;1,6;0,4;-15,9;2,4;-93,9;513,7;
2019 12 10 15:09:32:283;5;0;1;1;1;0;1;1;1;0;0;0;0;-11,4;-3;-15,7;18,4;1419,7;512,8;0;0;0;4,8;1,3;-15,4;6,9;-600;507,8;0;0;0;-9,6;-2,7;-15,6;16,5;1267,4;509,4;0;0;0;-10,3;-2,8;-15,7;16,6;1325,8;509,1;0;0;0;1,5;0,3;-15,8;2,4;-127,9;513,8;
2019 12 10 15:09:32:303;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-3,2;-15,6;18,4;1403,1;513,8;0;0;0;4,1;1,2;-15,5;6,9;-477,4;509,1;0;0;0;-9,2;-2,5;-15,7;16,5;1252;509;0;0;0;-10,8;-2,9;-15,7;16,6;1371,5;509,4;0;0;0;1,4;0,3;-15,6;2,4;-122,8;513,6;
2019 12 10 15:09:32:323;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-3,1;-15,6;18,4;1389,8;512,6;0;0;0;4,6;2,1;-15,9;6,9;-454,6;509,3;0;0;0;-10,4;-2,9;-15,6;16,5;1346,1;509,3;0;0;0;-10,6;-3,1;-15,9;16,6;1390;509,8;0;0;0;1,6;0,3;-15,9;2,4;-132,3;513,2;
2019 12 10 15:09:32:343;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,1;-15,9;18,4;1430,8;512,8;0;0;0;3,3;1,2;-15,7;6,9;-421,3;509,4;0;0;0;-9,4;-2,5;-15,8;16,5;1237,1;509,3;0;0;0;-10,2;-2,9;-15,8;16,6;1375,3;509,6;0;0;0;1,6;0,1;-15,6;2,4;-169,1;513,6;
2019 12 10 15:09:32:363;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,9;-3,2;-15,9;18,4;1477,7;513,5;0;0;0;4,7;1,4;-15,7;6,9;-526,3;509,5;0;0;0;-9,3;-2,6;-15,8;16,5;1239,6;508,8;0;0;0;-10;-3;-15,8;16,6;1336,2;509,8;0;0;0;0,7;0,4;-15,6;2,4;14,9;513,2;
2019 12 10 15:09:32:383;5;0;1;1;1;0;1;1;1;0;0;0;0;-9,3;-2,9;-15,7;18,4;1250,9;512,6;0;0;0;6,3;1,1;-16,1;6,9;-798,2;508,8;0;0;0;-9,7;-3;-15,6;16,5;1340,7;508,1;0;0;0;-10,3;-3;-15,7;16,6;1372,2;509,7;0;0;0;1,3;0,2;-15,4;2,4;-112,1;513,6;
2019 12 10 15:09:32:403;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,1;-3;-15,6;18,4;1425,9;513,7;0;0;0;3,8;1;-15,6;6,9;-464,3;509,4;0;0;0;-9,2;-2,8;-15,6;16,5;1272,7;506,7;0;0;0;-9,8;-3;-15,6;16,6;1281,7;509,1;0;0;0;0,9;0,3;-15,6;2,4;-55,5;514;
2019 12 10 15:09:32:423;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,1;-15,6;18,4;1404,1;514,4;0;0;0;5,8;1,7;-15,5;6,9;-619,3;509,1;0;0;0;-9,5;-3;-15,7;16,5;1277,4;508;0;0;0;-9,8;-3,1;-15,6;16,6;1294,8;508,4;0;0;0;1,4;0,5;-15,6;2,4;-102,3;513,4;
2019 12 10 15:09:32:443;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,4;-3,1;-15,9;18,4;1345,1;514,6;0;0;0;5,9;1,2;-15,2;6,9;-719,7;508,8;0;0;0;-9,8;-2,8;-15,7;16,5;1296,2;507,5;0;0;0;-10,4;-3;-15,6;16,6;1339,8;508,9;0;0;0;1,5;0,3;-15,6;2,4;-128,4;511,1;
2019 12 10 15:09:32:463;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-3,1;-15,7;18,4;1398,7;514,5;0;0;0;3,9;1,3;-15,4;6,9;-456,6;508,8;0;0;0;-9,3;-2,9;-15,6;16,5;1172,8;507,6;0;0;0;-10,1;-2,9;-15,7;16,6;1302,5;509,8;0;0;0;1,5;0,5;-15,5;2,4;-116,9;512,8;
2019 12 10 15:09:32:483;5;0;1;1;1;0;1;1;1;0;0;0;0;-11;-3,4;-15,6;18,4;1401,5;514,9;0;0;0;5;1,9;-15,8;6,9;-575,8;507;0;0;0;-10;-2,8;-15,6;16,5;1277,1;507,5;0;0;0;-10,9;-2,9;-15,6;16,6;1439,8;509,7;0;0;0;1,9;0,4;-15,7;2,4;-155,9;512,5;
2019 12 10 15:09:32:503;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,9;-3,2;-15,3;18,4;1374,4;514,2;0;0;0;3,3;1,2;-15,7;6,9;-405,6;506,9;0;0;0;-9,6;-2,5;-15,6;16,5;1237,7;507;0;0;0;-10,5;-2,9;-15,6;16,6;1399,3;509,5;0;0;0;1,4;0,3;-15,6;2,4;-128;511,5;
2019 12 10 15:09:32:523;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,3;-15,6;18,4;1426,1;514,8;0;0;0;4,8;1,4;-15,7;6,9;-527,6;508,2;0;0;0;-9,8;-2,7;-15,9;16,5;1272,4;507,8;0;0;0;-10,4;-3;-15,7;16,6;1384,6;509;0;0;0;1,8;0,3;-15,3;2,4;-165,2;512,8;
2019 12 10 15:09:32:543;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,1;-15,6;18,4;1487,1;513,8;0;0;0;5,8;1,6;-15,9;6,9;-681;508,7;0;0;0;-10;-2,8;-15,6;16,5;1308,7;507,9;0;0;0;-10,2;-3;-15,7;16,6;1328,4;509,2;0;0;0;1,3;0,2;-15,8;2,4;-112,9;511,9;
2019 12 10 15:09:32:563;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,3;-2,9;-15,6;18,4;1432,2;513;0;0;0;3,1;1,1;-15,8;6,9;-384,5;508,1;0;0;0;-8,9;-2,6;-15,7;16,5;1231,2;508,1;0;0;0;-10;-2,9;-15,6;16,6;1335,2;508,9;0;0;0;0,8;0,2;-15,8;2,4;-24,7;513,1;
2019 12 10 15:09:32:583;5;0;1;1;1;0;1;1;1;0;0;0;0;-11;-3,1;-15,7;18,4;1447;514,4;0;0;0;6,2;1,6;-15,7;6,9;-697,4;508,6;0;0;0;-10,3;-3;-15,6;16,5;1337,5;509,3;0;0;0;-10,1;-3,2;-15,6;16,6;1305,2;507,9;0;0;0;0,6;0,5;-15,6;2,4;32,5;513,8;
2019 12 10 15:09:32:603;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,6;-2,9;-15,6;18,4;1391,8;514,8;0;0;0;5,7;0,9;-16;6,9;-663,8;509,3;0;0;0;-9,4;-3;-15,7;16,5;1299,3;509,3;0;0;0;-9,8;-3;-15,6;16,6;1296,3;506,9;0;0;0;1,3;0,4;-15,6;2,4;-76,4;513,8;
2019 12 10 15:09:32:623;5;0;1;1;1;0;1;1;1;0;0;0;0;-10,9;-3,1;-15,9;18,4;1409,8;514,7;0;0;0;4;1,3;-15,8;6,9;-441,1;509;0;0;0;-8,7;-2,7;-15,6;16,5;1256,5;509,1;0;0;0;-10,1;-3;-15,5;16,6;1315,9;507,8;0;0;0;1,3;0,4;-15,6;2,4;-89,3;513,7;
